19,"(0, 0.0018865237)","(1, 0.0016389296)","(2, 0.0019395755)","(3, 0.0068216603)","(4, 0.0029351488)","(5, 0.00044690579)","(6, 0.004645179)","(7, 0.0016241744)","(8, 0.0010999517)","(9, 0.00073025987)","(10, 0.0063488954)","(11, 0.0040398343)","(12, 0.011958231)","(13, 0.0063706627)","(14, 0.0036272875)","(15, 0.011394816)","(16, 0.010856356)","(17, 0.11910687)","(18, 0.0066046207)","(19, 0.0072299931)","(20, 0.0052118236)","(21, 0.013695519)","(22, 0.0053343913)","(23, 0.0096472166)","(24, 0.0020404123)","(25, 0.0025040645)","(26, 0.0017215508)","(27, 0.0010377944)","(28, 0.0048867492)","(29, 0.0031425771)","(30, 0.042158432)","(31, 0.015464312)","(32, 0.0028503425)","(33, 0.060312457)","(34, 0.0044866884)","(35, 0.00178136)","(36, 0.018183487)","(37, 0.012435162)","(38, 0.0016504594)","(39, 0.0045211315)","(40, 0.0020159604)","(41, 0.0057875495)"
51,"(0, 0.0033088478)","(1, 0.0015541059)","(2, 0.0038799334)","(3, 0.0033244486)","(4, 0.0013646935)","(5, 0.0024483739)","(6, 0.0019326913)","(7, 0.0022548786)","(8, 0.0027844394)","(9, 0.0014778988)","(10, 0.0015743937)","(11, 0.0031813721)","(12, 0.0069714291)","(13, 0.0054843314)","(14, 0.0025036675)","(15, 0.02150734)","(16, 0.0071146693)","(17, 0.018346891)","(18, 0.031165242)","(19, 0.0047725276)","(20, 0.018454479)","(21, 0.0088709332)","(22, 0.0021753761)","(23, 0.0061173486)","(24, 0.0084909284)","(25, 0.0011497944)","(26, 0.0034753266)","(27, 0.0006574585)","(28, 0.0026406036)","(29, 0.0081135742)","(30, 0.0061228238)","(31, 0.0049533648)","(32, 0.0053459248)","(33, 0.031606127)","(34, 0.0017553836)","(35, 0.6822471)","(36, 0.62435895)","(37, 0.4576371)","(38, 0.69745958)","(39, 0.0017683456)","(40, 0.0062629045)","(41, 0.0057763616)"
50,"(0, 0.005218653)","(1, 0.0025785509)","(2, 0.0026132832)","(3, 0.0088625969)","(4, 0.0025479002)","(5, 0.0008292821)","(6, 0.0037468399)","(7, 0.0032443539)","(8, 0.0037760534)","(9, 0.0029437321)","(10, 0.0078459997)","(11, 0.0063521061)","(12, 0.0054357811)","(13, 0.0022230751)","(14, 0.0035506808)","(15, 0.023514435)","(16, 0.016601544)","(17, 0.0073938142)","(18, 0.0070878188)","(19, 0.0019632599)","(20, 0.0067689642)","(21, 0.019440642)","(22, 0.045973845)","(23, 0.019047271)","(24, 0.0027967214)","(25, 0.0045314664)","(26, 0.0083040521)","(27, 0.0027265213)","(28, 0.012002002)","(29, 0.0066085989)","(30, 0.0073825051)","(31, 0.0046433937)","(32, 0.016847786)","(33, 0.014582026)","(34, 0.0032722491)","(35, 0.66989321)","(36, 0.61166573)","(37, 0.45503014)","(38, 0.66918612)","(39, 0.004061183)","(40, 0.006639475)","(41, 0.0055891173)"
49,"(0, 0.0028441665)","(1, 0.0013146974)","(2, 0.003048097)","(3, 0.0047383965)","(4, 0.0020767441)","(5, 0.0017437174)","(6, 0.0043374496)","(7, 0.0021616877)","(8, 0.01752056)","(9, 0.0014197831)","(10, 0.0031014546)","(11, 0.003012443)","(12, 0.0024532266)","(13, 0.00094184448)","(14, 0.0030258298)","(15, 0.014697292)","(16, 0.006916489)","(17, 0.0034655253)","(18, 0.0063217618)","(19, 0.0029853282)","(20, 0.0083292611)","(21, 0.0072283638)","(22, 0.0060541537)","(23, 0.0069266777)","(24, 0.002750518)","(25, 0.0085784765)","(26, 0.010808402)","(27, 0.0015987731)","(28, 0.0081454366)","(29, 0.012024037)","(30, 0.003815192)","(31, 0.0057646791)","(32, 0.0063806912)","(33, 0.015857663)","(34, 0.0012142614)","(35, 0.19984786)","(36, 0.18326864)","(37, 0.14212342)","(38, 0.25335017)","(39, 0.0037545448)","(40, 0.006367146)","(41, 0.0049381731)"
34,"(0, 0.0069965329)","(1, 0.0016695794)","(2, 0.0032503309)","(3, 0.0038596939)","(4, 0.0025064573)","(5, 0.00050028984)","(6, 0.0045762369)","(7, 0.0028910488)","(8, 0.0036428892)","(9, 0.000245912)","(10, 0.0043073436)","(11, 0.0034182516)","(12, 0.0060803173)","(13, 0.0028383764)","(14, 0.0030216412)","(15, 0.012237607)","(16, 0.0084436284)","(17, 0.0043346155)","(18, 0.038494837)","(19, 0.0033473694)","(20, 0.012132471)","(21, 0.013475631)","(22, 0.060093869)","(23, 0.0096973991)","(24, 0.0061110305)","(25, 0.0076485807)","(26, 0.0094185434)","(27, 0.002389292)","(28, 0.0065623075)","(29, 0.0089954324)","(30, 0.0080300067)","(31, 0.0041945139)","(32, 0.0062580085)","(33, 0.008121389)","(34, 0.0022612824)","(35, 0.48993847)","(36, 0.44362968)","(37, 0.32509387)","(38, 0.50182635)","(39, 0.002644941)","(40, 0.0046489812)","(41, 0.0049208691)"
45,"(0, 0.0047182092)","(1, 0.001906918)","(2, 0.010944531)","(3, 0.0037726811)","(4, 0.0028015459)","(5, 0.0069193053)","(6, 0.014456192)","(7, 0.0040517328)","(8, 0.0017529582)","(9, 0.0038741829)","(10, 0.0034580487)","(11, 0.0023390502)","(12, 0.005593555)","(13, 0.0010135102)","(14, 0.001475998)","(15, 0.0053378236)","(16, 0.0097582769)","(17, 0.0074408469)","(18, 0.0032700298)","(19, 0.0012641468)","(20, 0.0042978609)","(21, 0.017323092)","(22, 0.0064672353)","(23, 0.0040285317)","(24, 0.0020381913)","(25, 0.0039956728)","(26, 0.0051189349)","(27, 0.0014697318)","(28, 0.037378281)","(29, 0.014472829)","(30, 0.0034640972)","(31, 0.0032921811)","(32, 0.012501)","(33, 0.0067648999)","(34, 0.0020128083)","(35, 0.69692552)","(36, 0.63584846)","(37, 0.46293414)","(38, 0.69944757)","(39, 0.0023611165)","(40, 0.005040383)","(41, 0.0048426073)"
6,"(0, 0.0020960281)","(1, 0.0019958261)","(2, 0.0010914545)","(3, 0.0018980468)","(4, 0.0010019622)","(5, 0.00042462363)","(6, 0.00303833)","(7, 0.0029918533)","(8, 0.00094085658)","(9, 0.0024508014)","(10, 0.24003419)","(11, 0.0066255177)","(12, 0.011969714)","(13, 0.0014138399)","(14, 0.0010618891)","(15, 0.010974245)","(16, 0.0037728187)","(17, 0.0031276597)","(18, 0.0025633732)","(19, 0.0042462433)","(20, 0.0072372947)","(21, 0.0030638678)","(22, 0.0014850971)","(23, 0.0022217438)","(24, 0.0012553968)","(25, 0.0012830503)","(26, 0.011298165)","(27, 0.0013157874)","(28, 0.0028669951)","(29, 0.0017476128)","(30, 0.0076982225)","(31, 0.0044430951)","(32, 0.0018722338)","(33, 0.0526645)","(34, 0.0025710785)","(35, 0.31963432)","(36, 0.29205525)","(37, 0.21363443)","(38, 0.32594186)","(39, 0.0013390032)","(40, 0.0041336808)","(41, 0.004726246)"
52,"(0, 0.023668442)","(1, 0.0012637603)","(2, 0.0014029159)","(3, 0.0045477059)","(4, 0.0022618254)","(5, 0.00037704009)","(6, 0.0027931058)","(7, 0.0029213321)","(8, 0.0013198453)","(9, 0.0010450222)","(10, 0.0025072193)","(11, 0.0075743487)","(12, 0.022718398)","(13, 0.0018998026)","(14, 0.0016103011)","(15, 0.046411123)","(16, 0.0033788539)","(17, 0.0064631226)","(18, 0.0022229687)","(19, 0.015971508)","(20, 0.0097346045)","(21, 0.0044782478)","(22, 0.015299921)","(23, 0.0033105691)","(24, 0.0014744338)","(25, 0.0031431681)","(26, 0.0038881244)","(27, 0.0017062803)","(28, 0.0030106402)","(29, 0.0048554088)","(30, 0.018746555)","(31, 0.0078226728)","(32, 0.0051934049)","(33, 0.011355789)","(34, 0.0021705022)","(35, 0.42559004)","(36, 0.3859694)","(37, 0.5462665)","(38, 0.42727667)","(39, 0.0018635705)","(40, 0.010810366)","(41, 0.0038698118)"
47,"(0, 0.0027740467)","(1, 0.0010125616)","(2, 0.09265665)","(3, 0.0025432301)","(4, 0.0035107033)","(5, 0.00058900099)","(6, 0.0027748658)","(7, 0.005602858)","(8, 0.0022655805)","(9, 0.00090565725)","(10, 0.0022125873)","(11, 0.0061232052)","(12, 0.00246346)","(13, 0.0011801488)","(14, 0.002553504)","(15, 0.0041190395)","(16, 0.013692439)","(17, 0.001969076)","(18, 0.014137204)","(19, 0.00074901344)","(20, 0.0041576843)","(21, 0.018887538)","(22, 0.016279135)","(23, 0.0050410498)","(24, 0.048867371)","(25, 0.0013275348)","(26, 0.0061358633)","(27, 0.0043663317)","(28, 0.0060444111)","(29, 0.024706766)","(30, 0.0044822143)","(31, 0.001832371)","(32, 0.0026247543)","(33, 0.0040111789)","(34, 0.0012980315)","(35, 0.55179197)","(36, 0.5031901)","(37, 0.36427534)","(38, 0.5540123)","(39, 0.0025558334)","(40, 0.0038308336)","(41, 0.0037772646)"
33,"(0, 0.023031889)","(1, 0.0011580181)","(2, 0.0024820347)","(3, 0.0012287002)","(4, 0.0036604542)","(5, 0.0016986678)","(6, 0.0039542918)","(7, 0.0066681141)","(8, 0.0059034801)","(9, 0.0019021039)","(10, 0.0017604928)","(11, 0.0013501234)","(12, 0.016039109)","(13, 0.00086128421)","(14, 0.0014476262)","(15, 0.0093167648)","(16, 0.018399335)","(17, 0.0070231352)","(18, 0.0044617392)","(19, 0.0031198151)","(20, 0.0042445683)","(21, 0.0060655819)","(22, 0.080156907)","(23, 0.0057366202)","(24, 0.010715554)","(25, 0.0012077363)","(26, 0.0025087367)","(27, 0.00099878013)","(28, 0.0027806798)","(29, 0.0082578845)","(30, 0.0071928138)","(31, 0.012213971)","(32, 0.0018475025)","(33, 0.0029781503)","(34, 0.018966446)","(35, 0.22568667)","(36, 0.20618683)","(37, 0.15245953)","(38, 0.23714307)","(39, 0.00176265)","(40, 0.0012847288)","(41, 0.0036178075)"
31,"(0, 0.0049623745)","(1, 0.0017851614)","(2, 0.0029939581)","(3, 0.0030930473)","(4, 0.0016898128)","(5, 0.0015433689)","(6, 0.0040937793)","(7, 0.0024036472)","(8, 0.0022857413)","(9, 0.0031930103)","(10, 0.0014499025)","(11, 0.0045187473)","(12, 0.0024066821)","(13, 0.00096334383)","(14, 0.0032326863)","(15, 0.010099023)","(16, 0.0054106759)","(17, 0.0054221433)","(18, 0.0062506599)","(19, 0.0041077686)","(20, 0.0052562254)","(21, 0.01047207)","(22, 0.065909214)","(23, 0.005936035)","(24, 0.0021554413)","(25, 0.002089968)","(26, 0.0038105007)","(27, 0.001751979)","(28, 0.0028528627)","(29, 0.0046820203)","(30, 0.019581348)","(31, 0.0053914511)","(32, 0.01527798)","(33, 0.0066346135)","(34, 0.0017037443)","(35, 0.37067795)","(36, 0.35318384)","(37, 0.25139344)","(38, 0.40711531)","(39, 0.0012498994)","(40, 0.0032167376)","(41, 0.0035521979)"
4,"(0, 0.00074319832)","(1, 0.00047791633)","(2, 0.0015917522)","(3, 0.0003217379)","(4, 0.00045496188)","(5, 0.00045137259)","(6, 0.0032649834)","(7, 0.00091254577)","(8, 0.001722613)","(9, 0.003893964)","(10, 0.00067011709)","(11, 0.00091912685)","(12, 0.007641199)","(13, 0.00062111567)","(14, 0.0017429499)","(15, 0.031277485)","(16, 0.002251982)","(17, 0.028406428)","(18, 0.002700656)","(19, 0.00074454071)","(20, 0.0025864844)","(21, 0.0020407359)","(22, 0.0020623012)","(23, 0.002347067)","(24, 0.00074434996)","(25, 0.00053424615)","(26, 0.0012789139)","(27, 0.00081886526)","(28, 0.0026710778)","(29, 0.0013535451)","(30, 0.00060612749)","(31, 0.002567342)","(32, 0.0011809336)","(33, 0.017512152)","(34, 0.00062813167)","(35, 0.65392411)","(36, 0.59840226)","(37, 0.42953646)","(38, 0.63050562)","(39, 0.0012423324)","(40, 0.00074843096)","(41, 0.0029095882)"
22,"(0, 0.00162831)","(1, 0.0014919993)","(2, 0.0016122761)","(3, 0.002159534)","(4, 0.0013221488)","(5, 0.0019263589)","(6, 0.0018507332)","(7, 0.080913536)","(8, 0.0031269628)","(9, 0.00036082388)","(10, 0.0018617857)","(11, 0.0014832537)","(12, 0.001353816)","(13, 0.0015286028)","(14, 0.001841038)","(15, 0.022578444)","(16, 0.07837873)","(17, 0.0021827247)","(18, 0.0017252935)","(19, 0.0022963164)","(20, 0.0039235628)","(21, 0.0052749366)","(22, 0.0051443027)","(23, 0.018507976)","(24, 0.0014770157)","(25, 0.00069075281)","(26, 0.0011148688)","(27, 0.0016132577)","(28, 0.048594218)","(29, 0.0023810081)","(30, 0.022168059)","(31, 0.0096384333)","(32, 0.0031087294)","(33, 0.0036622465)","(34, 0.0014850886)","(35, 0.00055205019)","(36, 0.0030840698)","(37, 0.00046105264)","(38, 0.0014189302)","(39, 0.14742336)","(40, 0.0024152037)","(41, 0.0027401666)"
5,"(0, 0.0052029798)","(1, 0.00050310034)","(2, 0.00096310861)","(3, 0.0043913643)","(4, 0.0012818445)","(5, 0.003688046)","(6, 0.011331199)","(7, 0.0011469792)","(8, 0.00084662682)","(9, 0.0009720755)","(10, 0.0025736718)","(11, 0.0018680086)","(12, 0.001859766)","(13, 0.0015181927)","(14, 0.0069697089)","(15, 0.0037721959)","(16, 0.0070337462)","(17, 0.0032372621)","(18, 0.0024608434)","(19, 0.18679529)","(20, 0.0026687423)","(21, 0.0055918498)","(22, 0.0028638947)","(23, 0.0049795979)","(24, 0.0016084618)","(25, 0.00062481326)","(26, 0.0023500782)","(27, 0.00063948758)","(28, 0.005604852)","(29, 0.0077025807)","(30, 0.0028645247)","(31, 0.0020400595)","(32, 0.0038224822)","(33, 0.010127597)","(34, 0.0020642274)","(35, 0.61278772)","(36, 0.5591774)","(37, 0.41005662)","(38, 0.66521299)","(39, 0.001747422)","(40, 0.0024227304)","(41, 0.0024788226)"
2,"(0, 0.017263681)","(1, 0.0018612331)","(2, 0.0013788847)","(3, 0.00610326)","(4, 0.0022324636)","(5, 0.00017625121)","(6, 0.0027726113)","(7, 0.00046673612)","(8, 0.0024491036)","(9, 0.00214497)","(10, 0.0038323563)","(11, 0.0015072001)","(12, 0.021216752)","(13, 0.0076415823)","(14, 0.0035178591)","(15, 0.0053777685)","(16, 0.0046321917)","(17, 0.012978909)","(18, 0.006704112)","(19, 0.00047373495)","(20, 0.0037495545)","(21, 0.012325225)","(22, 0.0048047211)","(23, 0.018583059)","(24, 0.0023658848)","(25, 0.0045195585)","(26, 0.0017862529)","(27, 0.00088561029)","(28, 0.0033070596)","(29, 0.0028447981)","(30, 0.0048740143)","(31, 0.0015404173)","(32, 0.0056690872)","(33, 0.0081047183)","(34, 0.0018359945)","(35, 0.66703403)","(36, 0.60893083)","(37, 0.44610953)","(38, 0.6689887)","(39, 0.0037459496)","(40, 0.0033975379)","(41, 0.0024080754)"
